"무인교통단속카메라관리번호",시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
N1002,서울특별시,관악구,특별시도,,난곡로,3,,서울특별시 관악구 신림동 607-12,37.47428544,126.9180585,세이브마트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N1003,서울특별시,관악구,특별시도,,신원로,3,,서울특별시 관악구 신림동 1642-7,37.48277655,126.9275257,삼모스포렉스 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N2003,서울특별시,관악구,특별시도,,쑥고개로,3,서울특별시 관악구 쑥고개로 51,서울특별시 관악구 봉천동 1528-15,37.479709,126.942114,으뜸한의원 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N3001,서울특별시,관악구,특별시도,,신림로3가길,3,,서울특별시 관악구 신림동 805,37.46859478,126.9453759,CU 편의점 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N6001,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구 신림동 1642-9,37.48144301,126.9299794,신림역3번 출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N6002,서울특별시,관악구,특별시도,,남부순환로,3,,서울특별시 관악구 신림동 1433-88,37.484209,126.9277064,신림역5번 출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N6003,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구 신림동 808-393,37.47753459,126.936285,신림2교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N6004,서울특별시,관악구,특별시도,,과천대로,3,,서울특별시 관악구 남현동 1061-29,37.47534057,126.981414,사당역5번 출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N7001,서울특별시,관악구,특별시도,,양녕로,3,,서울특별시 관악구 봉천동 899-37,37.48579287,126.9468355,현대시장 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N7002,서울특별시,관악구,특별시도,,신사로,3,,서울특별시 관악구 신림동 500,37.48803135,126.9150216,진양빌딩 지구대 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N7003,서울특별시,관악구,특별시도,,은천로,3,,서울특별시 관악구 봉천동 982-4,37.48630166,126.9371877,봉일시장 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N7004,서울특별시,관악구,특별시도,,난곡로34길,3,,서울특별시 관악구 신림동 617-8,37.47269963,126.9193201,우리들약국 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N7005,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구 신림동 266,37.470624,126.9374953,CU편의점 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N7006,서울특별시,관악구,특별시도,,난곡로,3,,서울특별시 관악구 신림동 502,37.48647921,126.91359,신대방역 난곡방향 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8001,서울특별시,관악구,특별시도,,남현1길,3,서울특별시 관악구 남현1길 2,서울특별시 관악구 남현동 1126,37.47562374,126.9777226,남현주차장 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8002,서울특별시,관악구,특별시도,,낙성대로,3,,서울특별시 관악구 봉천동 302-5,37.47614145,126.959213,인헌초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8003,서울특별시,관악구,특별시도,,인헌길,3,서울특별시 관악구 인헌길 40,서울특별시 관악구 봉천동 1639-9,37.473747,126.9665878,매일약국 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8004,서울특별시,관악구,특별시도,,봉천로,3,,서울특별시 관악구 봉천동 1693-48,37.47456184,126.966498,CU편의점 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8005,서울특별시,관악구,특별시도,,문성로,3,,서울특별시 관악구 신림동 1642-16,37.47894929,126.9253342,CU편의점 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8006,서울특별시,관악구,특별시도,,조원로,3,서울특별시 관악구 조원로 123,서울특별시 관악구 신림동 503-35,37.48531038,126.9159054,갈보리교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8007,서울특별시,관악구,특별시도,,난우길,3,,서울특별시 관악구 신림동 882-1,37.47559835,126.91674,난우초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8008,서울특별시,관악구,특별시도,,조원중앙로,3,,서울특별시 관악구 신림동 1675-12,37.48052866,126.9044974,BS빌딩 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8009,서울특별시,관악구,특별시도,,호암로24길,3,,서울특별시 관악구 신림동 1540,37.46912809,126.9352713,국민은행 건너편 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N8010,서울특별시,관악구,특별시도,,문성로,3,,서울특별시 관악구 신림동 746-42,37.47724481,126.9136082,라이프아파트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N9001-5,서울특별시,관악구,특별시도,,인헌6길,3,서울특별시 관악구 인헌6길 16,,37.47407,126.9660073,우리은행 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N9002,서울특별시,관악구,특별시도,,남부순환로,3,서울특별시 관악구 남부순환로 1430,,37.47923845,126.90904,신림푸르지오 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
N9003,서울특별시,관악구,특별시도,,남현1길,3,서울특별시 관악구 남현1길 50,서울특별시 관악구 남현동 1062-12,37.47575596,126.9801395,시립남서울미술관 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NA001,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구 신림동 1641-16,37.48257543,126.9302529,청암두산위브아파트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NA002,서울특별시,관악구,특별시도,,은천로,3,,서울특별시 관악구 봉천동 502-1,37.48692478,126.9466368,더불유에스타워 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NA003,서울특별시,관악구,특별시도,,신원로,3,,서울특별시 관악구 신림동 1642-14,37.48092979,126.9277729,신림동부아파트 승리교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB001,서울특별시,관악구,특별시도,,남부순환로,3,,서울특별시 관악구 신림동 1464-96,37.483919,126.925549,봉림교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB002,서울특별시,관악구,특별시도,,관악로,3,,서울특별시 관악구 봉천동 32-6,37.48396062,126.955124,동진빌딩 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB003,서울특별시,관악구,특별시도,,관악로,3,,서울특별시 관악구 봉천동 33-2,37.48411486,126.954911,동진빌딩 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB004,서울특별시,관악구,특별시도,,관악로,3,,서울특별시 관악구 봉천동 979-3,37.47959733,126.9524458,서울대입구역3번 출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB005,서울특별시,관악구,특별시도,,시흥대로,3,,서울특별시 관악구 신림동 1674,37.48417986,126.9026932,우신병원 코너 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB006,서울특별시,관악구,특별시도,,봉천로,3,서울특별시 관악구 봉천로 481,서울특별시 관악구 봉천동 973-1,37.48206466,126.953685,장수집 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB007,서울특별시,관악구,특별시도,,봉천로,3,서울특별시 관악구 봉천로 330-1,서울특별시 관악구 봉천동 978-12,37.48490078,126.9378151,명신적재함 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB008,서울특별시,관악구,특별시도,,봉천로,3,,서울특별시 관악구 신림동 1467-11,37.48961016,126.9263577,LG전자서비스센터 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB009,서울특별시,관악구,특별시도,,난곡로,3,,서울특별시 관악구 신림동 873-7,37.46697344,126.920476,느티나무공원 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB010,서울특별시,관악구,특별시도,,난곡로,3,,서울특별시 관악구 신림동 681-16,37.465177,126.919455,신림종합복지관 건너편 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB011,서울특별시,관악구,특별시도,,조원로,3,,서울특별시 관악구 신림동 1675-7,37.483443,126.9046845,예수비전교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NB012,서울특별시,관악구,특별시도,,남부순환로,3,,서울특별시 관악구 신림동 1467-14,37.48357568,126.9251658,올포유 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NF001,서울특별시,관악구,특별시도,,복은길,3,서울특별시 관악구 복은길132,,37.47495789,126.9430965,사거리 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NF002,서울특별시,관악구,특별시도,,은천로,3,서울특별시 관악구 은천로118,,37.48653513,126.9484065,국민은행 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NF003,서울특별시,관악구,특별시도,,신림로,3,서울특별시 관악구 신림로 89,,37.47028987,126.9395213,한남교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NG001,서울특별시,관악구,특별시도,,신림로3가길,3,서울특별시 관악구 신림로3가길 63,,37.46872761,126.941177,삼성초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NH001,서울특별시,관악구,특별시도,,호암로,3,서울특별시 관악구 호암로 405,,37.46100863,126.92616,삼섬산주공아파트 입구,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NH002,서울특별시,관악구,특별시도,,보라매로2길,3,서울특별시 관악구 보라매로2길 23,,37.4901,126.9303698,당곡초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NH003,서울특별시,관악구,특별시도,,참숯5길,3,서울특별시 관악구 참숯5길 12,,37.47706,126.94036,영그린유치원,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NJ001,서울특별시,관악구,특별시도,,조원로,3,서울특별시 관악구조원로25,,37.48426276,126.903288,힐스테이트뉴포레아파트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NJ002,서울특별시,관악구,특별시도,,남부순환로,3,서울특별시 관악구남부순환로 1630 부근,,37.4843553,126.9318476,파리바게뜨 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NJ003,서울특별시,관악구,특별시도,,낙성대역6길,3,서울특별시 관악구낙성대역6길 1 부근,,37.47509688,126.9624903,영빌라트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
NJ004,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구신림동 1432-81,37.48513826,126.9294986,우리은행 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P1005,서울특별시,관악구,특별시도,,남부순환로260길,3,서울특별시 관악구 남부순환로260길 7,,37.47550456,126.973569,한백다솜아파트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P1061,서울특별시,관악구,특별시도,,쑥고개로,3,서울특별시 관악구 쑥고개로 114-2,서울특별시 관악구 봉천동 1573-12,37.47883325,126.9493058,GS슈퍼 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P1069,서울특별시,관악구,특별시도,,난곡로,3,,서울특별시 관악구 신림동 1735-16,37.46098123,126.9218525,관악산휴먼시아2단지 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P1070,서울특별시,관악구,특별시도,,원신길,3,서울특별시 관악구 원신길 139,서울특별시 관악구 신림동 808-143,37.46624293,126.9299783,유완약국 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P1072,서울특별시,관악구,특별시도,,원신3길,3,,서울특별시 관악구 신림동 808-502,37.469263,126.9317969,화장실 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P1075,서울특별시,관악구,특별시도,,난향길,3,,서울특별시 관악구 신림동 808-178,37.46265396,126.9175545,국화빌라 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6002,서울특별시,관악구,특별시도,,남부순환로,3,,서울특별시 관악구 봉천동 978-8,37.48285647,126.9440515,삼성전자 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6004-1,서울특별시,관악구,특별시도,,봉천로27길,3,서울특별시 관악구 봉천로27길 20,,37.48519157,126.939667,선봉어린이공원,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6004-2,서울특별시,관악구,특별시도,,봉천로27길,3,서울특별시 관악구 봉천로27길 20,,37.48519157,126.939667,선봉어린이공원,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6006,서울특별시,관악구,특별시도,,봉천로29길,3,서울특별시 관악구 봉천로29길 47,,37.48560689,126.9419506,배꽃유치원,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6016,서울특별시,관악구,특별시도,,보라매로2길,3,,서울특별시 관악구 봉천동 839-3,37.489896,126.929413,당곡초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6030,서울특별시,관악구,특별시도,,관천로22길,3,서울특별시 관악구 관천로22길 54,,37.48876347,126.925397,대박축산 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6033,서울특별시,관악구,특별시도,,신림동길,3,,서울특별시 관악구 신림동 1467-12,37.487051,126.9258893,소망공인중개사 사거리 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6035,서울특별시,관악구,특별시도,,관천로,3,,서울특별시 관악구 신림동 1433-150,37.48427193,126.9264158,부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6036,서울특별시,관악구,특별시도,,남부순환로,3,,서울특별시 관악구 신림동 1433-42,37.48442889,126.9293898,신림역5번출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6039,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구신림동 1425-12,37.48641786,126.9294234,KT플라자 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P6040,서울특별시,관악구,특별시도,,신림동7길,3,서울특별시 관악구 신림동7길 34,서울특별시 관악구 신림동 1463-43,37.48554607,126.926414,정경빌 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9002,서울특별시,관악구,특별시도,,국회단지길,3,,서울특별시 관악구 봉천동 635-383,37.48913145,126.9423645,은혜교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9007,서울특별시,관악구,특별시도,,남부순환로214길,3,서울특별시 관악구남부순환로214길 23,,37.48055725,126.9476811,KT플라자 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9008,서울특별시,관악구,특별시도,,청룡4길,3,,서울특별시 관악구 봉천동 920,37.48102565,126.9425545,관악초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9018,서울특별시,관악구,특별시도,,신림로58길,3,,서울특별시 관악구 신림동 860-3,37.48197108,126.9310966,왕성교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9020,서울특별시,관악구,특별시도,,남부순환로172길,3,서울특별시 관악구남부순환로172길 1,,37.48343137,126.9256405,신원시장 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9023,서울특별시,관악구,특별시도,,난곡로26길,3,서울특별시 관악구난곡로26길,,37.46791074,126.925462,원신초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
P9024,서울특별시,관악구,특별시도,,호암로26길,3,,서울특별시 관악구 신림동 1514-4,37.47068492,126.9348722,관악청소년회관 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0001,서울특별시,관악구,특별시도,,청룡4길,3,,서울특별시 관악구 봉천동 981-9,37.481066,126.9433793,관악초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0003,서울특별시,관악구,특별시도,,은천로19길,3,,서울특별시 관악구 봉천동 738-69,37.48921747,126.9462717,구암초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0003,서울특별시,관악구,특별시도,,은천로19길,3,서울특별시 관악구 은천로 19길 47,,37.48868974,126.9472353,구암초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0005,서울특별시,관악구,특별시도,,난곡로35길,3,,서울특별시 관악구 신림동 711-48,37.46967203,126.9174633,난곡초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0007,서울특별시,관악구,특별시도,,난우길,3,,서울특별시 관악구 신림동 808-647,37.47683861,126.918363,난우초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0009,서울특별시,관악구,특별시도,,난향길,3,,서울특별시 관악구 신림동 672,37.46282189,126.9183368,난향초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0011,서울특별시,관악구,특별시도,,남부순환로163길,3,,서울특별시 관악구 신림동 463,37.48465728,126.922877,남부초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0013,서울특별시,관악구,특별시도,,보라매로2길,3,,서울특별시 관악구 봉천동 839-3,37.489878,126.929419,당곡초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0015,서울특별시,관악구,특별시도,,문성로,3,,서울특별시 관악구 신림동 산 201-10,37.477399,126.9123196,미성초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0017,서울특별시,관악구,특별시도,,행운1라길,3,,서울특별시 관악구 봉천동 28-6,37.4832696,126.9581884,봉천초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0019,서울특별시,관악구,특별시도,,행운5길,3,서울특별시 관악구 행운5길 35,서울특별시 관악구 봉천동 100-14,37.482181,126.958433,봉천초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0021,서울특별시,관악구,특별시도,,성현로,3,,서울특별시 관악구 봉천동 1704,37.49124068,126.9555874,봉현초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0023,서울특별시,관악구,특별시도,,남현4길,3,서울특별시 관악구 남현4길 51,서울특별시 관악구 남현동 1080-1,37.47383628,126.9733501,사당초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0025,서울특별시,관악구,특별시도,,대학7길,3,,서울특별시 관악구 신림동 244-17,37.46875942,126.940767,삼성초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0027,서울특별시,관악구,특별시도,,문성로28길,3,,서울특별시 관악구 신림동 산 159-13,37.477491,126.926666,신림초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0029,서울특별시,관악구,특별시도,,양녕로6나길,3,,서울특별시 관악구 봉천동 887-30,37.484606,126.9485289,신봉초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0031,서울특별시,관악구,특별시도,,신림로,3,,서울특별시 관악구 신림동 117-10,37.471174,126.936612,신성초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0033,서울특별시,관악구,특별시도,,호암로,3,서울특별시 관악구 호암로 494,서울특별시 관악구 신림동 316-4,37.46174686,126.932075,신우초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0035,서울특별시,관악구,특별시도,,봉천로,3,,서울특별시 관악구 봉천동 1669-1,37.48128046,126.9562493,원당초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0037,서울특별시,관악구,특별시도,,광신길,3,,서울특별시 관악구 신림동 336,37.46719824,126.9272409,원신초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0039,서울특별시,관악구,특별시도,,광신1길,3,서울특별시 관악구 광신길 211,서울특별시 관악구 신림동 841-3,37.4669972,126.9292872,신림주공아파트 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0041,서울특별시,관악구,특별시도,,국회단지4길,3,,서울특별시 관악구 봉천동 622-1,37.4865852,126.9426791,은천초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0043,서울특별시,관악구,특별시도,,낙성대로,3,서울특별시 관악구 낙성대로 22,서울특별시 관악구 봉천동 1625-17,37.47656,126.9587857,인헌초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0045,서울특별시,관악구,특별시도,,조원로,3,,서울특별시 관악구 신림동 548-2,37.48412777,126.9095056,조원초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
S0047,서울특별시,관악구,특별시도,,관악로5길,3,,서울특별시 관악구 봉천동 738-236,37.476946,126.951448,청룡초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
T0011,서울특별시,관악구,특별시도,,남부순환로163나길,3,,서울특별시 관악구 신림동 467,37.48511944,126.9221838,남부초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
T0024,서울특별시,관악구,특별시도,,남부순환로,3,서울특별시 관악구 남부순환로 1430,,37.47923845,126.90904,푸르지오 입구 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
T1001,서울특별시,관악구,특별시도,,남부순환로154길,3,,서울특별시 관악구 신림동 1642-4,37.48143937,126.9192382,성보고교 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
W2001,서울특별시,관악구,특별시도,,원신길,3,,서울특별시 관악구 신림동 808-540,37.47182761,126.9332025,삼성시장 초입 부근,4,0,,,,,서울특별시 관악구청,02-879-6962,2023-09-04
